stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,delta_time,timestamp,weekday,month,is_weekend,is_rush_hour,date,time,origin_rain,destination_rain,rain
1992,323,9,10.872419,106.768248,10.875454,106.758689,225.067367,2026-02-01 09:43:46,6,2,1,1,2026-02-01,09:43:46,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,135.068211,2026-02-05 17:02:35,3,2,0,1,2026-02-05,17:02:35,0.200,0.700,0.700
1992,323,14,10.872419,106.768248,10.875454,106.758689,134.004628,2026-03-07 14:45:38,5,3,1,0,2026-03-07,14:45:38,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,244.009806,2026-03-13 17:23:31,4,3,0,1,2026-03-13,17:23:31,0.200,0.000,0.000
1992,323,13,10.872419,106.768248,10.875454,106.758689,112.862173,2026-03-21 13:22:22,5,3,1,0,2026-03-21,13:22:22,0.000,0.000,0.000
1992,323,8,10.872419,106.768248,10.875454,106.758689,125.118076,2026-03-25 08:12:13,2,3,0,1,2026-03-25,08:12:13,0.000,0.000,0.000
1992,323,11,10.872419,106.768248,10.875454,106.758689,135.097632,2026-03-26 11:54:10,3,3,0,0,2026-03-26,11:54:10,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,157.876949,2026-03-27 18:57:16,4,3,0,1,2026-03-27,18:57:16,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,151.540279,2026-01-09 06:25:46,4,1,0,0,2026-01-09,06:25:46,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,244.457375,2026-02-25 06:09:54,2,2,0,0,2026-02-25,06:09:54,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,106.659528,2026-02-26 16:49:50,3,2,0,0,2026-02-26,16:49:50,1.900,0.800,0.800
1992,323,17,10.872419,106.768248,10.875454,106.758689,364.23732,2026-01-10 17:02:50,5,1,1,1,2026-01-10,17:02:50,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.466433,2026-01-11 18:44:08,6,1,1,1,2026-01-11,18:44:08,0.000,0.000,0.000
1992,323,7,10.872419,106.768248,10.875454,106.758689,138.980806,2026-01-15 07:32:29,3,1,0,1,2026-01-15,07:32:29,0.000,0.000,0.000
1992,323,7,10.872419,106.768248,10.875454,106.758689,306.748056,2026-01-16 07:35:29,4,1,0,1,2026-01-16,07:35:29,0.000,0.000,0.000
1992,323,19,10.872419,106.768248,10.875454,106.758689,137.510612,2026-01-21 19:19:29,2,1,0,1,2026-01-21,19:19:29,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,333.943517,2026-01-29 06:51:28,3,1,0,0,2026-01-29,06:51:28,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,312.462563,2026-02-11 18:25:30,2,2,0,1,2026-02-11,18:25:30,0.100,0.100,0.100
1992,323,18,10.872419,106.768248,10.875454,106.758689,222.891994,2026-03-02 18:12:00,0,3,0,1,2026-03-02,18:12:00,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,193.764665,2026-01-08 18:56:23,3,1,0,1,2026-01-08,18:56:23,0.000,0.000,0.000
1992,323,17,10.872419,106.768248,10.875454,106.758689,143.268145,2026-01-26 17:57:24,0,1,0,1,2026-01-26,17:57:24,0.000,0.000,0.000
1992,323,6,10.872419,106.768248,10.875454,106.758689,209.351139,2026-01-27 06:57:07,1,1,0,0,2026-01-27,06:57:07,0.000,0.000,0.000
1992,323,16,10.872419,106.768248,10.875454,106.758689,183.591879,2026-02-05 16:30:28,3,2,0,0,2026-02-05,16:30:28,0.000,0.000,0.000
1992,323,18,10.872419,106.768248,10.875454,106.758689,111.552723,2026-02-26 18:11:33,3,2,0,1,2026-02-26,18:11:33,1.200,1.100,1.100
