stationId,destination_stationId,hour,lat,lng,destination_lat,destination_lng,estimate_time,predict_time,delta_time
1992,323,5,10.872419,106.768248,10.875454,106.758689,153,150.6,205.923949
1992,323,13,10.872419,106.768248,10.875454,106.758689,141,156.6,157.622065
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,403.212852
1992,323,9,10.872419,106.768248,10.875454,106.758689,147.6,215.4,215.30098
1992,323,8,10.872419,106.768248,10.875454,106.758689,140.4,154.8,196.244438
1992,323,15,10.872419,106.768248,10.875454,106.758689,145.8,202.2,150.870688
1992,323,7,10.872419,106.768248,10.875454,106.758689,162,174.6,197.943323
1992,323,11,10.872419,106.768248,10.875454,106.758689,144.6,165.6,207.265681
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,109.814938
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,249.612398
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,256.725803
1992,323,13,10.872419,106.768248,10.875454,106.758689,144,156.6,127.447877
1992,323,9,10.872419,106.768248,10.875454,106.758689,170.4,215.4,181.688713
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,141.924353
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,225.852017
1992,323,15,10.872419,106.768248,10.875454,106.758689,181.8,202.2,199.957071
1992,323,15,10.872419,106.768248,10.875454,106.758689,188.4,202.2,220.532914
1992,323,14,10.872419,106.768248,10.875454,106.758689,176.4,153,151.297978
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,189.247543
1992,323,6,10.872419,106.768248,10.875454,106.758689,142.2,166.8,134.005744
1992,323,18,10.872419,106.768248,10.875454,106.758689,170.4,174.6,108.253739
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,122.145718
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,146.307438
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,152.219589
1992,323,8,10.872419,106.768248,10.875454,106.758689,162.6,154.8,214.65625
1992,323,18,10.872419,106.768248,10.875454,106.758689,170.4,174.6,168.252759
1992,323,10,10.872419,106.768248,10.875454,106.758689,134.4,197.4,221.416963
1992,323,16,10.872419,106.768248,10.875454,106.758689,154.8,176.4,463.685515
1992,323,7,10.872419,106.768248,10.875454,106.758689,144.6,174.6,179.378821
1992,323,7,10.872419,106.768248,10.875454,106.758689,133.8,174.6,116.226052
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,215.894019
1992,323,12,10.872419,106.768248,10.875454,106.758689,169.2,145.8,145.978647
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,162.205217
1992,323,10,10.872419,106.768248,10.875454,106.758689,144.6,197.4,74.19985
1992,323,7,10.872419,106.768248,10.875454,106.758689,129,174.6,150.119051
1992,323,5,10.872419,106.768248,10.875454,106.758689,142.2,150.6,172.532774
1992,323,17,10.872419,106.768248,10.875454,106.758689,162.6,187.2,199.359322
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,232.504568
1992,323,18,10.872419,106.768248,10.875454,106.758689,137.4,174.6,239.381413
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,407.100183
1992,323,16,10.872419,106.768248,10.875454,106.758689,171.6,176.4,154.558682
1992,323,7,10.872419,106.768248,10.875454,106.758689,133.8,174.6,322.676246
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,208.990548
1992,323,5,10.872419,106.768248,10.875454,106.758689,150.6,150.6,146.897563
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,217.573651
1992,323,17,10.872419,106.768248,10.875454,106.758689,144.6,187.2,199.894792
1992,323,19,10.872419,106.768248,10.875454,106.758689,190.2,145.2,145.144576
1992,323,17,10.872419,106.768248,10.875454,106.758689,182.4,187.2,226.356253
1992,323,18,10.872419,106.768248,10.875454,106.758689,175.8,174.6,151.060325
1992,323,8,10.872419,106.768248,10.875454,106.758689,162.6,154.8,126.477462
1992,323,16,10.872419,106.768248,10.875454,106.758689,144.6,176.4,147.024577
1992,323,18,10.872419,106.768248,10.875454,106.758689,144.6,174.6,142.48942
1992,323,7,10.872419,106.768248,10.875454,106.758689,129,174.6,194.380181
